Date,Store,Customers,Promo,Weather,Day_Type,Sales
2023-06-15,B,429.0,0,snowy,weekday,8630.62
2023-03-05,A,994.0,0,sunny,weekday,20640.07
2023-03-28,C,969.0,1,snowy,weekday,20059.39
2023-01-07,A,451.0,0,snowy,holiday,8067.64
2023-01-22,A,262.0,0,rainy,holiday,4503.64
2023-03-22,A,918.0,0,rainy,,16703.13
2023-06-18,A,200.0,0,sunny,,3743.13
2023-03-15,A,426.0,1,,,11166.54
2023-05-18,A,426.0,0,rainy,,9210.09
2023-05-15,A,254.0,0,rainy,weekday,5401.66
2023-05-05,C,109.0,0,rainy,weekday,3249.83
2023-02-19,C,452.0,0,snowy,,7185.31
2023-02-21,A,282.0,0,rainy,weekend,5123.44
2023-06-10,C,554.0,0,sunny,,10819.64
2023-01-01,A,745.0,0,sunny,weekday,14232.62
2023-06-11,,105.0,1,rainy,holiday,1570.02
2023-01-04,B,432.0,0,,weekend,9481.67
2023-05-25,A,432.0,1,rainy,,9591.95
2023-05-12,B,,0,sunny,weekday,7946.81
2023-06-20,A,310.0,1,,holiday,7180.33
2023-01-04,A,150.0,0,snowy,,3477.28
2023-01-01,B,544.0,,rainy,weekday,10540.13
2023-03-12,B,758.0,1,sunny,weekday,19165.13
2023-06-27,B,476.0,0,snowy,weekday,8787.49
2023-02-04,A,739.0,0,sunny,weekday,14698.75
2023-01-08,B,585.0,1,snowy,,13105.1
2023-06-01,B,869.0,,sunny,weekday,17109.84
2023-02-05,C,150.0,0,sunny,weekend,
2023-06-27,C,253.0,1,snowy,weekday,6189.03
2023-05-03,B,681.0,0,rainy,weekday,12509.11
2023-02-12,B,887.0,0,sunny,weekend,20084.65
2023-01-27,B,890.0,0,,,17433.84
2023-02-01,B,409.0,0,rainy,holiday,7814.2
2023-03-19,C,498.0,0,,weekday,9808.61
2023-05-01,A,233.0,0,sunny,holiday,4283.64
2023-05-26,B,319.0,1,snowy,,7597.16
2023-06-05,B,262.0,1,rainy,,6088.25
2023-06-06,C,747.0,0,snowy,weekend,14811.59
2023-01-16,B,668.0,1,snowy,holiday,16472.8
2023-04-09,B,601.0,0,,weekday,11926.38
2023-02-16,C,788.0,0,,weekend,16119.53
2023-01-31,B,214.0,1,rainy,weekend,6161.38
2023-01-04,B,598.0,1,rainy,weekday,13971.38
2023-06-14,C,571.0,1,rainy,weekend,14503.17
2023-01-17,A,248.0,0,,holiday,6606.7
2023-02-08,B,340.0,0,,,6712.11
2023-02-17,B,222.0,1,snowy,weekday,4905.16
2023-06-23,A,903.0,0,snowy,weekday,16046.7
2023-06-25,C,938.0,0,snowy,holiday,18760.55
2023-02-08,A,168.0,1,rainy,weekday,4756.6
2023-05-12,B,925.0,0,sunny,weekend,20241.16
2023-01-30,A,162.0,0,,holiday,4104.39
2023-06-07,C,832.0,0,rainy,weekday,16957.41
2023-01-22,B,115.0,0,,weekday,2382.66
2023-03-07,C,489.0,0,sunny,weekday,11184.64
2023-04-18,C,689.0,1,,,18274.9
2023-01-12,A,733.0,0,,weekday,
2023-02-05,A,357.0,1,,weekday,9712.41
2023-01-18,C,316.0,0,snowy,,4017.12
2023-03-31,C,578.0,1,sunny,holiday,17217.42
2023-01-01,B,213.0,0,rainy,weekday,3979.27
2023-05-07,C,981.0,0,rainy,weekday,17900.84
2023-03-31,C,479.0,0,rainy,weekday,7440.87
2023-03-28,A,757.0,0,sunny,weekday,15004.82
2023-03-31,C,336.0,1,,weekday,9615.38
2023-05-14,C,575.0,0,rainy,weekday,11155.6
2023-03-11,A,697.0,1,sunny,weekday,17028.89
2023-02-13,B,778.0,0,snowy,weekday,13833.02
2023-06-01,A,228.0,1,sunny,holiday,7732.94
2023-03-27,A,609.0,1,snowy,holiday,15764.6
2023-01-19,C,264.0,0,sunny,weekday,5238.38
2023-04-11,C,376.0,1,snowy,holiday,10231.16
2023-05-26,B,356.0,1,rainy,weekday,9208.77
2023-04-05,C,231.0,,sunny,weekday,3730.96
2023-04-11,B,669.0,0,snowy,weekend,12316.97
2023-01-30,B,356.0,1,,holiday,11351.33
2023-06-19,B,240.0,1,rainy,weekend,6659.49
2023-02-02,B,785.0,1,rainy,weekend,21343.99
2023-01-12,C,786.0,1,snowy,weekday,18224.21
2023-04-28,A,308.0,,snowy,weekday,4905.04
2023-04-04,A,815.0,,sunny,,16279.1
2023-06-04,C,618.0,1,snowy,weekend,15344.31
2023-06-16,C,150.0,0,snowy,weekday,2692.05
2023-05-17,B,602.0,1,,holiday,16621.66
2023-05-29,C,358.0,0,rainy,,8735.28
2023-03-17,A,277.0,0,snowy,weekday,4772.58
2023-01-29,C,642.0,,snowy,weekday,11845.74
2023-06-10,C,455.0,1,,,11635.43
2023-04-27,B,417.0,,snowy,weekday,8327.82
2023-01-15,B,765.0,1,,weekday,19385.7
2023-01-02,B,463.0,0,rainy,,8920.0
2023-06-29,B,154.0,,rainy,weekday,4840.72
2023-04-27,A,255.0,0,,,4997.64
2023-06-21,C,143.0,1,,weekend,4523.61
2023-01-18,C,692.0,1,rainy,weekday,15212.29
2023-01-03,B,777.0,0,rainy,holiday,16241.62
2023-05-15,A,641.0,0,,,12723.72
2023-06-20,A,421.0,0,sunny,,8347.91
2023-06-15,C,747.0,1,rainy,weekday,16106.62
2023-06-14,B,113.0,0,rainy,weekday,1810.23
2023-06-10,C,456.0,0,,,8251.5
2023-04-18,C,582.0,1,,holiday,17200.1
2023-04-05,A,717.0,1,,weekday,17059.95
2023-05-02,A,458.0,0,sunny,weekday,9788.13
2023-01-11,C,417.0,1,,weekend,11655.42
2023-03-09,B,174.0,0,sunny,weekday,2884.32
2023-05-03,B,690.0,0,,weekend,13597.08
2023-04-23,C,293.0,0,,holiday,6135.4
2023-04-08,C,462.0,1,sunny,weekday,11151.9
2023-04-03,B,195.0,0,snowy,,2625.01
2023-01-22,,139.0,0,rainy,holiday,2595.98
2023-06-21,B,867.0,0,,holiday,19417.17
2023-05-07,C,496.0,,snowy,weekend,8248.99
2023-05-14,A,206.0,,sunny,weekday,3924.77
2023-06-19,B,116.0,0,,holiday,1974.44
2023-01-25,B,626.0,0,sunny,weekday,12613.35
2023-03-26,B,883.0,,sunny,,19544.6
2023-02-24,C,598.0,0,sunny,weekday,10444.67
2023-05-24,A,624.0,0,snowy,weekend,11693.33
2023-04-05,A,858.0,0,sunny,weekend,18311.48
2023-05-22,B,825.0,,rainy,holiday,16709.7
2023-06-16,C,762.0,1,,weekday,19417.93
2023-06-05,A,903.0,0,,weekend,17430.63
2023-06-28,C,142.0,0,rainy,weekday,2365.41
2023-04-29,A,725.0,,,weekend,12423.48
2023-06-26,B,941.0,0,rainy,,17648.33
2023-01-09,C,692.0,1,snowy,weekday,14460.94
2023-06-22,B,449.0,0,sunny,weekday,9293.15
2023-05-30,A,752.0,1,snowy,holiday,20011.94
2023-06-09,A,129.0,0,rainy,weekday,2712.96
2023-02-11,B,540.0,1,sunny,weekend,14097.01
2023-02-22,A,641.0,0,snowy,holiday,12176.89
2023-03-15,B,554.0,0,sunny,holiday,11880.07
2023-02-08,B,877.0,1,sunny,holiday,23826.04
2023-05-02,B,710.0,1,snowy,holiday,17588.47
2023-01-15,A,193.0,0,,weekday,4336.97
2023-06-06,C,822.0,0,rainy,weekday,14888.37
2023-05-03,B,394.0,1,snowy,weekday,9897.66
2023-04-21,C,648.0,1,snowy,weekend,15106.0
2023-05-11,A,998.0,1,,weekday,24964.31
2023-03-24,A,188.0,0,rainy,holiday,5273.1
2023-01-10,C,602.0,0,snowy,weekday,8920.29
2023-04-02,B,866.0,1,sunny,weekday,19104.49
2023-01-29,A,313.0,0,rainy,weekday,6317.0
2023-02-04,B,521.0,,,weekday,10428.47
2023-01-06,B,625.0,1,snowy,weekday,15399.76
2023-05-20,C,291.0,1,sunny,,6149.89
2023-04-21,A,906.0,0,rainy,weekday,17675.33
2023-02-07,C,793.0,0,snowy,weekday,13950.22
2023-03-18,A,741.0,1,rainy,weekday,18499.48
2023-04-03,C,323.0,0,sunny,weekend,4488.39
2023-05-27,A,654.0,1,sunny,,16085.4
2023-03-08,A,792.0,0,rainy,weekday,15739.74
2023-05-16,A,486.0,0,sunny,weekday,8925.58
2023-01-08,B,780.0,0,sunny,weekend,16322.69
2023-05-02,B,875.0,1,rainy,,20828.57
2023-03-25,C,573.0,0,rainy,weekday,11206.5
2023-06-24,C,707.0,0,,weekday,13050.73
2023-05-12,A,302.0,1,snowy,weekend,6676.68
2023-06-28,A,546.0,0,,weekday,11414.68
2023-03-26,B,932.0,1,,holiday,26448.63
2023-02-14,B,946.0,1,,weekend,25013.59
2023-05-16,B,999.0,,,weekend,20618.63
2023-03-28,C,167.0,1,snowy,holiday,4226.2
2023-01-16,B,191.0,1,rainy,weekend,5603.65
2023-03-18,C,877.0,0,sunny,weekday,17741.57
2023-01-09,B,942.0,0,sunny,weekday,17659.46
2023-03-01,B,277.0,0,rainy,weekday,4195.23
2023-03-19,A,762.0,1,rainy,holiday,19945.52
2023-03-18,C,928.0,0,rainy,weekday,16055.99
2023-03-12,B,658.0,1,sunny,holiday,18966.61
2023-01-15,A,102.0,0,,holiday,1223.35
2023-03-12,C,202.0,1,,holiday,4283.19
2023-04-12,C,372.0,0,,weekend,9584.33
2023-06-18,B,633.0,1,snowy,,13782.36
2023-01-22,C,215.0,,,holiday,5041.74
2023-06-01,A,958.0,1,snowy,weekday,22093.84
2023-04-23,A,563.0,0,sunny,holiday,13982.91
2023-06-21,C,203.0,1,snowy,weekday,4033.9
2023-01-01,A,358.0,1,rainy,weekend,9104.34
2023-01-10,C,407.0,1,rainy,weekday,9552.88
2023-04-20,A,466.0,1,sunny,weekend,14750.74
2023-04-23,C,909.0,0,,weekend,16965.59
2023-02-19,C,741.0,1,sunny,weekday,18364.51
2023-01-12,C,906.0,0,rainy,holiday,18917.19
2023-03-30,A,401.0,1,,weekday,9914.08
2023-06-03,C,659.0,0,rainy,,11148.53
2023-04-22,C,126.0,0,sunny,weekend,698.91
2023-03-19,B,607.0,1,,,13634.09
2023-06-18,B,626.0,0,sunny,,13382.46
2023-06-13,C,874.0,,rainy,holiday,18248.91
2023-05-01,B,464.0,0,,,7520.76
2023-01-23,C,397.0,1,rainy,weekday,10788.98
2023-06-20,B,876.0,1,,holiday,26249.58
2023-05-14,A,460.0,0,snowy,,8551.07
2023-06-20,A,745.0,0,snowy,holiday,15173.81
2023-01-25,C,603.0,0,rainy,weekday,11541.45
2023-01-18,C,687.0,,sunny,weekend,13768.53
2023-05-21,A,129.0,1,snowy,weekday,1255.23
2023-02-12,A,538.0,0,snowy,holiday,9580.63
2023-03-19,B,439.0,0,,weekday,8725.7
2023-01-28,C,225.0,0,,weekend,5329.27
2023-05-26,A,695.0,1,,weekday,17143.01
2023-02-28,A,665.0,,rainy,weekend,13172.07
2023-03-04,C,465.0,1,sunny,weekday,11669.07
2023-04-02,B,894.0,0,sunny,weekday,17986.02
2023-06-28,B,951.0,1,,,23188.13
2023-02-25,B,542.0,,rainy,,10690.33
2023-06-04,B,362.0,1,,holiday,8731.52
2023-06-09,A,971.0,,sunny,,19726.51
2023-04-21,C,321.0,0,rainy,weekday,4656.59
2023-05-17,C,939.0,1,,,22281.05
2023-03-09,A,101.0,1,,holiday,1988.28
2023-02-15,A,493.0,1,sunny,weekday,12519.53
2023-03-08,A,405.0,1,rainy,,9842.79
2023-06-03,C,245.0,0,sunny,holiday,4454.26
2023-05-16,C,629.0,0,rainy,,10603.28
2023-01-06,C,627.0,,rainy,,13058.71
2023-01-24,B,407.0,0,,weekday,8206.72
2023-06-25,A,770.0,,sunny,holiday,16789.06
2023-04-04,A,439.0,1,rainy,holiday,11849.33
2023-06-22,A,451.0,0,snowy,weekend,7622.42
2023-01-13,C,909.0,,,weekend,20213.47
2023-01-25,A,308.0,1,sunny,holiday,9103.63
2023-05-28,A,,0,rainy,weekday,5506.81
2023-04-28,B,724.0,0,,,14417.8
2023-03-23,C,789.0,1,sunny,weekday,19485.26
2023-04-21,A,820.0,1,sunny,,21833.23
2023-03-23,C,735.0,1,,weekday,18806.27
2023-03-07,C,114.0,1,rainy,weekday,3222.77
2023-02-14,C,957.0,0,,weekend,20169.63
2023-04-24,B,527.0,1,snowy,holiday,13043.02
2023-06-24,C,575.0,0,,weekday,13379.1
2023-03-04,C,397.0,0,sunny,weekday,7577.34
2023-03-17,C,656.0,0,snowy,holiday,13205.93
2023-04-24,A,193.0,0,snowy,weekday,5329.23
2023-04-21,B,206.0,1,rainy,,6153.16
2023-05-27,A,518.0,0,,,10739.3
2023-02-04,B,377.0,0,rainy,,5728.74
2023-02-22,B,227.0,0,,holiday,7379.68
2023-01-26,C,558.0,1,sunny,weekend,14395.02
2023-01-14,C,137.0,1,rainy,weekend,3500.13
2023-04-28,A,708.0,1,sunny,weekday,18731.81
2023-02-14,B,297.0,1,sunny,weekend,7579.93
2023-06-21,C,803.0,1,snowy,weekend,19171.86
2023-02-20,C,456.0,0,rainy,weekday,8725.26
2023-06-20,C,106.0,,,weekday,1756.41
2023-04-29,C,655.0,0,rainy,weekday,12778.76
2023-05-31,A,431.0,0,sunny,holiday,8784.53
2023-01-19,A,618.0,1,snowy,weekday,12882.24
2023-03-23,C,293.0,1,rainy,holiday,8219.79
2023-03-17,C,415.0,1,snowy,holiday,11510.45
2023-04-02,C,100.0,0,snowy,holiday,1244.9
2023-02-02,C,161.0,1,sunny,weekday,3498.33
2023-05-27,C,442.0,1,rainy,weekend,11027.2
2023-01-28,B,700.0,0,rainy,weekend,13970.91
2023-05-03,B,117.0,0,rainy,weekday,349.44
2023-06-29,B,719.0,1,snowy,weekend,16585.71
2023-05-06,B,746.0,0,,weekday,16715.23
2023-06-26,C,470.0,0,rainy,holiday,11283.33
2023-02-06,B,921.0,0,sunny,,20124.3
2023-06-03,B,678.0,0,snowy,weekday,12759.85
2023-04-09,A,704.0,0,,weekday,13548.06
2023-04-08,B,749.0,0,rainy,holiday,15922.04
2023-05-07,B,800.0,0,,,16598.41
2023-06-17,C,670.0,,snowy,holiday,12940.08
2023-03-21,B,798.0,0,,weekday,
2023-02-07,B,334.0,1,snowy,weekend,8746.41
2023-03-18,C,168.0,,,weekend,3057.02
2023-05-06,B,546.0,1,,holiday,15704.03
2023-03-28,C,709.0,0,snowy,weekday,11339.03
2023-02-23,B,107.0,0,,holiday,1648.21
2023-05-30,A,561.0,1,sunny,weekend,15133.58
2023-01-16,A,410.0,,rainy,holiday,9228.43
2023-01-28,B,233.0,0,,,5408.56
2023-06-12,A,484.0,0,,weekday,9611.13
2023-06-22,C,155.0,1,,weekend,4271.23
2023-02-15,B,459.0,0,rainy,holiday,10000.32
2023-03-13,C,213.0,1,snowy,weekday,5080.21
2023-03-26,A,187.0,1,rainy,holiday,5482.26
2023-01-26,C,237.0,0,,weekend,3768.22
2023-03-26,A,207.0,0,snowy,weekday,5402.92
2023-06-02,A,599.0,1,,weekend,15530.32
2023-03-06,A,634.0,1,snowy,,14179.59
2023-05-14,C,243.0,1,,,5783.96
2023-05-31,A,968.0,1,,weekday,24431.75
2023-04-25,B,755.0,0,snowy,weekday,12291.88
2023-03-05,A,155.0,1,sunny,,3387.72
2023-03-28,B,719.0,1,rainy,weekday,15263.55
2023-06-20,B,962.0,1,snowy,weekday,21223.85
2023-04-17,B,105.0,0,rainy,weekend,2252.18
2023-05-31,B,641.0,1,sunny,holiday,18253.94
2023-04-06,C,546.0,1,sunny,holiday,14949.84
2023-06-07,B,484.0,1,snowy,weekend,11704.76
2023-03-18,A,406.0,1,sunny,,8464.07
2023-05-26,B,973.0,0,sunny,holiday,21577.51
2023-03-28,A,956.0,0,,weekend,21395.92
2023-05-29,C,738.0,1,,weekday,18913.81
2023-02-26,B,401.0,,sunny,weekday,7273.58
2023-04-13,A,732.0,0,,weekend,15549.5
2023-05-31,C,504.0,0,sunny,weekday,11444.86
2023-04-01,C,710.0,,,,14769.53
2023-02-14,A,777.0,1,sunny,,20021.77
2023-06-21,B,936.0,1,sunny,weekend,23744.49
2023-03-29,C,930.0,0,rainy,holiday,19058.3
2023-04-25,A,852.0,1,sunny,,21231.36
2023-02-16,B,661.0,1,rainy,,17415.31
2023-06-17,,879.0,1,snowy,weekday,18956.2
2023-06-28,A,936.0,0,sunny,weekday,18979.63
2023-06-19,C,609.0,1,sunny,weekday,15898.21
2023-05-15,C,172.0,0,rainy,,3972.68
2023-02-19,A,911.0,0,sunny,,17971.56
2023-06-25,C,663.0,1,,,16248.89
2023-03-25,A,364.0,0,rainy,holiday,9621.93
2023-04-01,B,326.0,0,rainy,holiday,6533.2
2023-05-14,A,292.0,0,,holiday,5963.89
2023-04-01,B,473.0,1,sunny,weekday,12754.16
2023-05-17,C,850.0,0,snowy,,15415.54
2023-04-19,A,109.0,1,snowy,,1281.78
2023-02-26,A,401.0,1,snowy,weekend,10399.25
2023-01-31,A,458.0,1,rainy,weekend,11024.66
2023-01-21,A,839.0,1,rainy,weekday,19538.17
2023-03-31,B,904.0,1,,weekend,26523.24
2023-02-09,B,151.0,0,sunny,holiday,3063.89
2023-04-22,C,851.0,0,,weekday,17087.34
2023-02-14,C,198.0,1,rainy,weekday,5570.04
2023-03-18,C,692.0,,snowy,weekday,11617.13
2023-06-26,C,112.0,0,sunny,weekday,2798.33
2023-03-28,A,489.0,1,snowy,weekend,12425.84
2023-05-28,B,456.0,,sunny,,10446.52
2023-04-11,B,739.0,1,snowy,weekday,17220.98
2023-04-27,B,915.0,0,sunny,holiday,18914.53
2023-04-02,B,110.0,1,snowy,weekday,2867.64
2023-05-25,C,180.0,0,,holiday,2480.45
2023-01-28,A,360.0,1,rainy,,9718.53
2023-06-18,B,105.0,0,,,3174.17
2023-01-25,A,557.0,1,snowy,weekend,13371.48
2023-02-27,A,472.0,,sunny,weekday,9624.05
2023-02-10,A,580.0,,,,11592.42
2023-05-14,A,321.0,1,snowy,holiday,7918.47
2023-03-16,B,909.0,0,rainy,,18190.44
2023-02-07,B,180.0,0,sunny,weekend,3453.01
2023-05-14,B,614.0,1,,holiday,19295.98
2023-06-22,C,159.0,1,rainy,weekday,3940.66
2023-03-16,B,320.0,0,snowy,weekend,7221.24
2023-05-22,C,448.0,0,sunny,weekend,7670.33
2023-03-07,C,660.0,,snowy,weekday,11360.48
2023-06-17,C,327.0,1,sunny,,9091.4
2023-01-03,B,389.0,0,rainy,weekend,8082.44
2023-04-27,B,392.0,0,rainy,weekday,7475.01
2023-04-09,B,909.0,1,rainy,weekday,22595.4
2023-06-01,C,292.0,1,,weekend,9891.36
2023-01-19,C,573.0,1,,weekday,13169.27
2023-05-26,A,356.0,,,weekend,8526.94
2023-04-26,C,605.0,1,snowy,weekday,13214.39
2023-05-05,C,487.0,,,,10594.83
2023-03-29,B,714.0,1,sunny,weekday,17395.95
2023-02-04,A,497.0,1,rainy,holiday,13537.32
2023-01-01,A,465.0,1,snowy,weekend,11571.78
2023-06-02,A,757.0,0,snowy,holiday,14299.06
2023-06-22,B,389.0,0,,,7304.82
2023-06-26,A,868.0,1,sunny,weekend,22586.59
2023-05-06,A,408.0,0,rainy,holiday,6828.79
2023-03-30,B,377.0,0,snowy,,7194.36
2023-05-24,A,563.0,1,rainy,weekday,
2023-05-27,C,288.0,1,sunny,,5940.79
2023-05-31,C,277.0,0,rainy,weekend,6182.69
2023-01-25,C,627.0,1,,weekend,16818.99
2023-01-16,C,474.0,1,rainy,weekend,11132.86
2023-03-14,C,697.0,0,snowy,,14382.81
2023-05-09,C,859.0,,,weekend,19247.07
2023-02-11,C,553.0,1,,,15063.55
2023-05-27,C,316.0,,,weekday,6360.51
2023-06-11,C,141.0,0,,weekday,1307.56
2023-03-21,B,293.0,0,snowy,weekday,5428.12
2023-04-14,B,426.0,1,sunny,holiday,11577.29
2023-05-26,C,472.0,0,sunny,weekday,10461.85
2023-02-03,B,564.0,0,,weekday,10688.65
2023-03-30,,262.0,,sunny,,6574.36
2023-05-05,C,375.0,1,snowy,,7878.45
2023-02-14,C,463.0,1,sunny,weekend,12894.83
2023-05-14,B,741.0,1,sunny,weekend,18667.05
2023-01-21,C,874.0,0,snowy,weekend,16482.51
2023-05-02,C,579.0,,sunny,,10247.26
2023-03-11,C,788.0,1,,,19772.76
2023-04-06,C,559.0,0,,weekday,10172.27
2023-04-15,B,364.0,0,snowy,weekday,7051.46
2023-02-17,A,638.0,1,,,16646.48
2023-02-08,B,485.0,0,,weekday,9688.62
2023-01-31,A,184.0,,,,3026.49
2023-01-10,A,807.0,,,,16545.08
2023-01-30,A,415.0,1,,holiday,12458.08
2023-01-18,B,342.0,1,sunny,weekday,8380.11
2023-03-29,B,568.0,1,snowy,holiday,13632.81
2023-05-05,B,979.0,0,rainy,weekday,17403.85
2023-03-14,B,441.0,1,snowy,holiday,11130.41
2023-01-15,B,276.0,0,snowy,holiday,6514.2
2023-01-04,A,229.0,1,snowy,weekday,6439.49
2023-06-17,B,756.0,0,sunny,weekday,15357.31
2023-01-09,A,182.0,0,snowy,weekend,2115.74
2023-04-19,B,459.0,0,snowy,,7838.97
2023-05-17,B,187.0,1,sunny,weekday,5845.52
2023-06-03,C,631.0,0,,weekday,
2023-05-12,A,841.0,0,rainy,holiday,16496.66
2023-01-16,B,737.0,0,,weekend,17552.49
2023-05-23,B,570.0,0,snowy,holiday,10214.48
2023-04-09,B,597.0,1,,,14535.65
2023-05-01,C,606.0,1,sunny,weekday,15653.08
2023-02-21,A,453.0,0,rainy,weekend,8958.11
2023-03-10,B,515.0,0,,weekday,9974.97
2023-01-05,B,150.0,,snowy,weekday,2712.18
2023-01-20,B,699.0,1,rainy,weekday,17575.39
2023-03-20,C,781.0,0,snowy,weekday,15788.74
2023-05-26,B,162.0,0,,holiday,3897.85
2023-04-21,A,188.0,0,,weekend,3287.92
2023-01-02,A,800.0,0,snowy,,14494.63
2023-04-03,A,289.0,1,rainy,weekday,8739.48
2023-01-13,A,998.0,0,rainy,weekend,20720.22
2023-01-04,B,700.0,1,rainy,weekday,17897.55
2023-06-19,C,447.0,1,,weekday,12005.64
2023-04-19,C,943.0,0,,weekday,19800.66
2023-03-15,C,637.0,1,snowy,weekend,15093.39
2023-04-05,B,275.0,0,snowy,weekday,6246.73
2023-04-15,C,463.0,1,sunny,weekday,8743.58
2023-01-08,A,875.0,1,sunny,weekend,23566.24
2023-03-08,B,653.0,,sunny,weekday,13538.65
2023-04-20,C,582.0,0,snowy,holiday,10664.11
2023-01-09,A,218.0,0,rainy,,4469.5
2023-04-27,A,268.0,1,sunny,,7294.66
2023-01-11,B,719.0,0,snowy,holiday,12521.87
2023-04-09,B,246.0,1,,weekday,6514.74
2023-02-11,C,787.0,0,rainy,weekday,
2023-05-21,C,536.0,1,sunny,,15082.91
2023-06-13,C,538.0,0,,weekend,11957.85
2023-04-30,B,987.0,1,rainy,weekday,23363.83
2023-05-21,C,288.0,1,rainy,,7768.41
2023-01-12,C,259.0,0,,weekday,4343.27
2023-02-06,A,913.0,1,sunny,,23621.28
2023-03-15,A,959.0,0,sunny,weekday,19145.7
2023-03-14,A,501.0,0,,weekday,11211.95
2023-02-21,C,685.0,0,,holiday,14560.09
2023-05-10,B,963.0,1,,weekday,25805.17
2023-02-25,A,117.0,0,snowy,weekday,3209.06
2023-03-01,B,239.0,0,rainy,weekday,4901.47
2023-01-23,C,214.0,,sunny,weekday,4577.47
2023-04-13,C,427.0,0,sunny,weekend,10769.81
2023-02-09,A,324.0,,,weekday,8647.85
2023-03-05,B,657.0,0,rainy,,12172.03
2023-03-26,A,538.0,1,,weekday,13163.89
2023-05-31,C,649.0,1,rainy,holiday,18336.83
2023-06-06,B,817.0,1,,weekday,18087.81
2023-06-28,A,485.0,,,weekday,7166.46
2023-03-30,C,620.0,1,rainy,holiday,15442.29
2023-01-31,A,352.0,0,sunny,weekend,7757.29
2023-06-27,B,719.0,1,sunny,,16910.53
2023-01-20,B,197.0,1,snowy,weekend,3513.47
2023-05-10,B,886.0,0,rainy,weekday,16421.57
2023-06-02,B,170.0,,sunny,,4812.57
2023-01-13,B,650.0,1,sunny,weekend,16702.59
2023-05-02,A,909.0,0,rainy,weekday,18371.26
2023-04-13,A,546.0,0,sunny,weekday,11075.5
2023-04-16,A,189.0,1,rainy,weekend,6310.29
2023-04-29,A,529.0,1,sunny,,13037.96
2023-03-11,C,318.0,1,,,8422.27
2023-04-09,C,206.0,0,rainy,holiday,4595.77
2023-03-23,A,575.0,1,rainy,,13579.13
2023-03-16,C,,,sunny,,11918.57
2023-04-28,C,707.0,0,rainy,weekday,14143.78
2023-03-25,B,643.0,1,snowy,,14730.12
2023-03-10,A,225.0,0,snowy,holiday,2615.73
2023-02-28,C,246.0,0,rainy,,3615.49
2023-05-06,C,379.0,1,snowy,holiday,8523.72
2023-04-21,A,123.0,0,sunny,weekday,2757.08
2023-03-03,B,820.0,1,sunny,holiday,22573.61
2023-05-24,A,219.0,1,rainy,weekday,4548.5
2023-05-08,B,885.0,0,sunny,weekend,17785.37
2023-04-15,C,751.0,0,sunny,weekend,16561.93
2023-03-09,B,396.0,,snowy,weekday,6531.01
2023-01-15,B,954.0,0,sunny,weekday,16670.41
2023-02-04,A,181.0,1,sunny,weekday,4744.19
2023-01-14,C,547.0,,snowy,weekday,9412.03
2023-06-26,A,819.0,,,,17198.58
2023-04-12,A,569.0,1,rainy,,12853.92
2023-04-10,C,522.0,0,rainy,weekday,9751.21
2023-01-07,A,644.0,0,,weekend,13877.44
2023-01-30,A,123.0,0,snowy,holiday,318.15
2023-02-18,B,160.0,1,snowy,,3107.14
2023-05-24,A,922.0,0,sunny,weekday,17719.88
2023-04-21,C,800.0,1,sunny,weekday,19572.35
2023-06-28,A,183.0,1,rainy,weekend,4096.33
2023-03-13,B,324.0,0,rainy,weekday,6199.14
2023-03-21,A,779.0,0,snowy,weekday,14230.75
2023-03-24,A,285.0,1,sunny,weekend,8188.05
2023-02-11,A,474.0,0,snowy,,9030.36
2023-01-17,B,171.0,1,,weekend,5784.93
2023-06-22,C,173.0,,rainy,weekday,4250.56
2023-01-07,C,996.0,,rainy,,20287.33
2023-06-04,B,440.0,1,snowy,weekday,11043.8
2023-01-10,B,252.0,1,sunny,weekday,5828.38
2023-02-03,A,195.0,1,sunny,weekday,4613.8
2023-02-05,C,664.0,1,,weekend,17235.02
2023-06-02,B,544.0,1,,weekend,15563.47
2023-01-06,C,785.0,0,,holiday,17070.71
2023-06-01,A,209.0,0,snowy,weekday,4513.56
2023-05-26,B,557.0,1,rainy,weekend,12066.13
2023-05-14,C,927.0,,snowy,,14857.24
2023-01-29,C,150.0,1,snowy,weekend,4832.98
2023-05-06,A,476.0,1,sunny,,12476.69
2023-06-02,B,864.0,1,,weekday,22869.12
2023-03-22,C,172.0,1,rainy,holiday,2978.35
2023-06-23,A,311.0,0,,holiday,7123.55
2023-06-01,C,531.0,,,weekday,9218.05
2023-03-16,A,823.0,1,,weekend,22635.03
2023-01-26,C,862.0,0,rainy,weekday,16489.82
2023-05-07,C,267.0,1,sunny,weekday,6643.82
2023-04-25,A,874.0,0,rainy,weekday,17522.78
2023-05-06,B,430.0,1,rainy,weekday,10211.07
2023-01-28,A,841.0,1,sunny,weekday,20990.48
2023-05-11,B,850.0,1,rainy,weekday,18898.71
2023-03-16,C,886.0,0,rainy,weekday,18202.49
2023-06-15,C,593.0,0,snowy,weekend,11400.82
2023-03-19,A,242.0,0,rainy,weekday,5186.79
2023-06-28,A,681.0,1,snowy,weekend,14888.03
2023-03-31,B,544.0,0,snowy,holiday,12238.13
2023-06-25,B,923.0,0,snowy,weekday,16840.07
2023-01-21,B,493.0,,,holiday,12829.43
2023-02-23,A,611.0,0,sunny,weekday,13302.51
2023-04-13,C,785.0,1,,weekday,17259.45
